cidade,nome_estado,long,lat,alt,geometry,estado
pequi,minas gerais,-44.653441896498,-19.6279870911321,769.677438,POINT (-44.653441896497995 -19.62798709113205),mg
perdigao,minas gerais,-45.0793625822689,-19.9551229354497,817.837315,POINT (-45.07936258226887 -19.9551229354497),mg
perdizes,minas gerais,-47.2920084470812,-19.3386575248866,1084.333429,POINT (-47.292008447081145 -19.338657524886596),mg
perdoes,minas gerais,-45.0930878294041,-21.0945188675979,817.733501,POINT (-45.09308782940406 -21.0945188675979),mg
periquito,minas gerais,-42.2347246280496,-19.1544849011065,206.207328,POINT (-42.23472462804964 -19.15448490110645),mg
pescador,minas gerais,-41.6016228175806,-18.3536287289768,332.25037,POINT (-41.60162281758061 -18.353628728976798),mg
piau,minas gerais,-43.329125174333,-21.5046175293695,472.99176,POINT (-43.32912517433301 -21.504617529369447),mg
piedade de caratinga,minas gerais,-42.0742639715865,-19.7592126249565,852.258401,POINT (-42.074263971586475 -19.7592126249565),mg
piedade de ponte nova,minas gerais,-42.7352388987405,-20.2476646154438,453.803197,POINT (-42.735238898740505 -20.24766461544375),mg
piedade do rio grande,minas gerais,-44.2025017471596,-21.4697328736348,1030.734874,POINT (-44.20250174715955 -21.469732873634747),mg
piedade dos gerais,minas gerais,-44.2279160102123,-20.4610103538288,1006.045647,POINT (-44.227916010212255 -20.461010353828797),mg
pimenta,minas gerais,-45.7990870292463,-20.4831953924347,789.858984,POINT (-45.79908702924631 -20.483195392434652),mg
pingo-d'agua,minas gerais,-42.4086657783621,-19.7286082528472,271.787716,POINT (-42.408665778362064 -19.728608252847152),mg
pintopolis,minas gerais,-45.1495068805966,-16.0549897298845,501.615578,POINT (-45.14950688059659 -16.0549897298845),mg
piracema,minas gerais,-44.4784717749718,-20.508995862821,855.495377,POINT (-44.47847177497182 -20.508995862821),mg
pirajuba,minas gerais,-48.6966380638012,-19.9085049086271,543.021048,POINT (-48.69663806380123 -19.908504908627098),mg
piranga,minas gerais,-43.2873455533564,-20.6851438161544,732.354664,POINT (-43.287345553356374 -20.685143816154348),mg
pirangucu,minas gerais,-45.4932717049665,-22.5264938453732,885.827923,POINT (-45.49327170496652 -22.52649384537315),mg
piranguinho,minas gerais,-45.5347391785866,-22.4118730678437,904.068159,POINT (-45.53473917858655 -22.4118730678437),mg
pirapetinga,minas gerais,-42.3484310466426,-21.6559720071799,165.8808,POINT (-42.34843104664254 -21.655972007179898),mg
pirapora,minas gerais,-44.9510653804875,-17.3495820956098,491.939909,POINT (-44.951065380487464 -17.349582095609748),mg
pirauba,minas gerais,-43.0181308108699,-21.2765501292586,361.571505,POINT (-43.01813081086992 -21.2765501292586),mg
pitangui,minas gerais,-44.8901188906692,-19.6805972412923,716.372702,POINT (-44.89011889066918 -19.6805972412923),mg
piumhi,minas gerais,-45.9605686667875,-20.4708828676222,812.011485,POINT (-45.960568666787495 -20.470882867622198),mg
planura,minas gerais,-48.699918855179,-20.1386632020283,480.416165,POINT (-48.699918855178964 -20.138663202028248),mg
poco fundo,minas gerais,-45.9649695631605,-21.7846925499932,856.161391,POINT (-45.96496956316049 -21.78469254999315),mg
pocos de caldas,minas gerais,-46.5664100449604,-21.7873635785949,1199.440439,POINT (-46.56641004496042 -21.7873635785949),mg
pocrane,minas gerais,-41.6290012532568,-19.6201444044024,237.805052,POINT (-41.62900125325677 -19.6201444044024),mg
pompeu,minas gerais,-45.0018708585068,-19.2209571770945,670.125471,POINT (-45.001870858506805 -19.220957177094448),mg
ponte nova,minas gerais,-42.9096842699379,-20.4166434224879,422.561737,POINT (-42.909684269937884 -20.41664342248785),mg
ponto chique,minas gerais,-45.0631345096394,-16.6330397392495,479.744754,POINT (-45.0631345096394 -16.633039739249497),mg
ponto dos volantes,minas gerais,-41.5078082034317,-16.754519633283,430.940777,POINT (-41.50780820343166 -16.754519633283),mg
porteirinha,minas gerais,-43.0285226494433,-15.746837727003,566.629069,POINT (-43.02852264944326 -15.74683772700295),mg
porto firme,minas gerais,-43.0914109084357,-20.6682669693677,625.110236,POINT (-43.09141090843565 -20.66826696936765),mg
pote,minas gerais,-41.7883855248752,-17.8013694472947,486.722177,POINT (-41.78838552487521 -17.8013694472947),mg
pouso alegre,minas gerais,-45.9371442758265,-22.2303029951548,840.133461,POINT (-45.937144275826526 -22.2303029951548),mg
pouso alto,minas gerais,-44.9753435743211,-22.190942292589,897.615724,POINT (-44.975343574321116 -22.190942292589),mg
prados,minas gerais,-44.0732802771837,-21.0560144581482,1044.995918,POINT (-44.07328027718374 -21.056014458148148),mg
prata,minas gerais,-48.9238460694599,-19.3082112062986,637.403267,POINT (-48.92384606945993 -19.3082112062986),mg
pratapolis,minas gerais,-46.8609173417016,-20.7441844539655,713.95267,POINT (-46.86091734170163 -20.74418445396545),mg
pratinha,minas gerais,-46.3784486441064,-19.7569452522589,1146.99626,POINT (-46.37844864410637 -19.756945252258898),mg
presidente bernardes,minas gerais,-43.1900555792424,-20.7656775010213,637.055346,POINT (-43.19005557924238 -20.765677501021248),mg
presidente juscelino,minas gerais,-44.0541822751655,-18.6407817383921,581.343962,POINT (-44.05418227516547 -18.6407817383921),mg
presidente kubitschek,minas gerais,-43.5574479486812,-18.6154898025756,1151.180347,POINT (-43.55744794868121 -18.61548980257555),mg
presidente olegario,minas gerais,-46.4177886879906,-18.414741973875,948.12446,POINT (-46.41778868799062 -18.41474197387495),mg
alto jequitiba,minas gerais,-41.967175112677,-20.4229271109286,672.948025,POINT (-41.96717511267703 -20.422927110928597),mg
prudente de morais,minas gerais,-44.1583906670618,-19.4835603824475,740.20003,POINT (-44.15839066706174 -19.48356038244745),mg
quartel geral,minas gerais,-45.5588633859592,-19.2676900955159,710.119489,POINT (-45.55886338595915 -19.267690095515896),mg
queluzito,minas gerais,-43.8800273028343,-20.7423844777111,977.474418,POINT (-43.88002730283431 -20.74238447771105),mg
raposos,minas gerais,-43.8047741981268,-19.9655987691945,726.35197,POINT (-43.804774198126815 -19.9655987691945),mg
raul soares,minas gerais,-42.4541675367435,-20.1019588519943,301.999039,POINT (-42.45416753674347 -20.101958851994297),mg
recreio,minas gerais,-42.4713945672859,-21.5337846187598,191.228225,POINT (-42.47139456728593 -21.53378461875975),mg
reduto,minas gerais,-41.9851988576302,-20.2426797034932,653.518171,POINT (-41.98519885763015 -20.2426797034932),mg
resende costa,minas gerais,-44.2394035043136,-20.9173692442954,1045.83427,POINT (-44.239403504313564 -20.9173692442954),mg
resplendor,minas gerais,-41.2539671081682,-19.3254839308532,92.386156,POINT (-41.253967108168155 -19.325483930853153),mg
ressaquinha,minas gerais,-43.7587060938834,-21.0553009170043,1180.871723,POINT (-43.75870609388336 -21.055300917004345),mg
riachinho,minas gerais,-46.0027468183087,-16.2168261724193,546.056824,POINT (-46.00274681830868 -16.216826172419246),mg
riacho dos machados,minas gerais,-43.0445637317792,-15.9980341607319,822.826303,POINT (-43.04456373177917 -15.9980341607319),mg
ribeirao das neves,minas gerais,-44.085823649141,-19.766022015498,815.853108,POINT (-44.08582364914096 -19.76602201549795),mg
ribeirao vermelho,minas gerais,-45.064782108458,-21.1904143250473,782.722207,POINT (-45.06478210845798 -21.1904143250473),mg
rio acima,minas gerais,-43.7908543768367,-20.0951301629183,743.219029,POINT (-43.790854376836705 -20.0951301629183),mg
rio casca,minas gerais,-42.6522301991544,-20.2265128664941,356.651615,POINT (-42.65223019915441 -20.226512866494105),mg
rio doce,minas gerais,-42.8956813088344,-20.2446457034063,384.772147,POINT (-42.89568130883443 -20.244645703406288),mg
rio do prado,minas gerais,-40.5718939337966,-16.6094078454736,384.360025,POINT (-40.57189393379658 -16.609407845473598),mg
rio espera,minas gerais,-43.4653334003173,-20.8580800986411,767.877948,POINT (-43.46533340031729 -20.858080098641054),mg
rio manso,minas gerais,-44.3102050445654,-20.2616823651625,844.009289,POINT (-44.31020504456541 -20.2616823651625),mg
rio novo,minas gerais,-43.1286689152867,-21.4832491498789,424.202129,POINT (-43.12866891528665 -21.48324914987885),mg
rio paranaiba,minas gerais,-46.2427530916275,-19.191238301813,1076.68839,POINT (-46.24275309162745 -19.191238301812948),mg
rio pardo de minas,minas gerais,-42.5412319786549,-15.6130780188597,795.873215,POINT (-42.54123197865489 -15.6130780188597),mg
rio piracicaba,minas gerais,-43.1798237456688,-19.9549411680991,624.944568,POINT (-43.17982374566884 -19.954941168099097),mg
rio pomba,minas gerais,-43.1778056454032,-21.2721906098132,441.185836,POINT (-43.17780564540324 -21.272190609813197),mg
rio preto,minas gerais,-43.8294656655803,-22.0869222524551,463.223441,POINT (-43.829465665580315 -22.086922252455047),mg
rio vermelho,minas gerais,-43.0224390980622,-18.3011105692073,721.124789,POINT (-43.02243909806215 -18.30111056920725),mg
ritapolis,minas gerais,-44.3234775238384,-21.0232532704209,1011.68893,POINT (-44.32347752383834 -21.023253270420852),mg
rochedo de minas,minas gerais,-43.0220685053826,-21.6314596314615,337.011633,POINT (-43.0220685053826 -21.6314596314615),mg
rodeiro,minas gerais,-42.8686762586127,-21.200705079223,336.320799,POINT (-42.86867625861264 -21.200705079223),mg
romaria,minas gerais,-47.581754900456,-18.883480034872,944.428878,POINT (-47.58175490045602 -18.88348003487195),mg
rosario da limeira,minas gerais,-42.5060599702183,-20.981298201362,745.446419,POINT (-42.506059970218274 -20.981298201362),mg
rubelita,minas gerais,-42.2647623323815,-16.4029664156926,439.344073,POINT (-42.264762332381494 -16.402966415692596),mg
rubim,minas gerais,-40.5369414738532,-16.3729735166896,235.553652,POINT (-40.53694147385319 -16.372973516689598),mg
sabara,minas gerais,-43.8255570903302,-19.8924945120897,694.362081,POINT (-43.82555709033021 -19.892494512089698),mg
sabinopolis,minas gerais,-43.088203642905,-18.6718146531902,734.541115,POINT (-43.08820364290498 -18.671814653190197),mg
sacramento,minas gerais,-47.4365553163875,-19.8635763393531,863.731688,POINT (-47.43655531638745 -19.863576339353102),mg
salinas,minas gerais,-42.2935064722757,-16.1698557321158,476.343903,POINT (-42.29350647227566 -16.1698557321158),mg
salto da divisa,minas gerais,-39.9507560235873,-15.9975707021522,128.01721,POINT (-39.950756023587296 -15.997570702152148),mg
santa barbara,minas gerais,-43.4052209879755,-19.9655911927172,757.834174,POINT (-43.405220987975504 -19.9655911927172),mg
santa barbara do leste,minas gerais,-42.1408405819159,-19.9757926674141,785.003652,POINT (-42.140840581915896 -19.975792667414098),mg
santa barbara do monte verde,minas gerais,-43.7017741663928,-21.9572670150904,732.439614,POINT (-43.70177416639277 -21.957267015090352),mg
santa barbara do tugurio,minas gerais,-43.5589487842784,-21.2462083894654,631.935908,POINT (-43.55894878427839 -21.24620838946535),mg
santa cruz de minas,minas gerais,-44.2232578483842,-21.1194710322007,908.712954,POINT (-44.22325784838418 -21.119471032200696),mg
santa cruz de salinas,minas gerais,-41.7503545267497,-16.0943556352834,766.604967,POINT (-41.750354526749646 -16.094355635283392),mg
santa cruz do escalvado,minas gerais,-42.8184528533261,-20.2382772552792,435.72517,POINT (-42.81845285332613 -20.2382772552792),mg
santa efigenia de minas,minas gerais,-42.4393126685705,-18.8198378232138,696.57411,POINT (-42.439312668570466 -18.819837823213803),mg
santa fe de minas,minas gerais,-45.4136331221547,-16.6873734528009,499.610915,POINT (-45.41363312215471 -16.68737345280085),mg
santa helena de minas,minas gerais,-40.6862886421122,-16.9363075336244,295.560999,POINT (-40.68628864211218 -16.93630753362435),mg
santa juliana,minas gerais,-47.5271443343503,-19.3112989337,938.73257,POINT (-47.52714433435028 -19.311298933699952),mg
santa luzia,minas gerais,-43.8500072606321,-19.7676168525221,746.128821,POINT (-43.85000726063206 -19.7676168525221),mg
santa margarida,minas gerais,-42.2525357802654,-20.3779254268061,805.8122,POINT (-42.252535780265404 -20.37792542680605),mg
santa maria de itabira,minas gerais,-43.1101498441238,-19.4590107742798,527.082947,POINT (-43.11014984412377 -19.459010774279793),mg
santa maria do salto,minas gerais,-40.1469330149968,-16.2475726793913,217.813989,POINT (-40.14693301499683 -16.247572679391297),mg
santa maria do suacui,minas gerais,-42.4178024504598,-18.1922522024908,485.689351,POINT (-42.41780245045979 -18.192252202490778),mg
santana da vargem,minas gerais,-45.5071210487386,-21.2489621801898,823.716669,POINT (-45.50712104873855 -21.24896218018975),mg
santana de cataguases,minas gerais,-42.5546049490811,-21.2840280786181,268.85855,POINT (-42.55460494908108 -21.28402807861805),mg
santana de pirapama,minas gerais,-44.0381025080678,-19.0068859968553,595.459988,POINT (-44.038102508067816 -19.0068859968553),mg
santana do deserto,minas gerais,-43.172317833716,-21.9496920444449,415.62019,POINT (-43.17231783371598 -21.949692044444898),mg
santana do garambeu,minas gerais,-44.110873430004,-21.6018318573641,1044.52173,POINT (-44.11087343000398 -21.60183185736405),mg
santana do jacare,minas gerais,-45.1280485695678,-20.901677492437,815.804973,POINT (-45.12804856956776 -20.901677492436953),mg
santana do manhuacu,minas gerais,-41.9234974642324,-20.1085461650507,504.379417,POINT (-41.92349746423234 -20.1085461650507),mg
santana do paraiso,minas gerais,-42.5525829490449,-19.3690985235546,268.316119,POINT (-42.55258294904494 -19.36909852355455),mg
santana do riacho,minas gerais,-43.7114593033951,-19.1700918689263,767.382973,POINT (-43.71145930339512 -19.1700918689263),mg
santana dos montes,minas gerais,-43.7059982789998,-20.7897348514805,766.368678,POINT (-43.70599827899978 -20.789734851480503),mg
santa rita de caldas,minas gerais,-46.3386257813582,-22.026435486111,1122.532813,POINT (-46.3386257813582 -22.026435486110998),mg
santa rita de jacutinga,minas gerais,-44.1004418543942,-22.1484611222255,551.208488,POINT (-44.10044185439414 -22.14846112222545),mg
santa rita de minas,minas gerais,-42.1317808369165,-19.8752101701675,645.644284,POINT (-42.13178083691653 -19.8752101701675),mg
santa rita de ibitipoca,minas gerais,-43.9167605187734,-21.561230079445,1089.853608,POINT (-43.91676051877343 -21.561230079444996),mg
santa rita do itueto,minas gerais,-41.379278217516,-19.3598130146739,305.104696,POINT (-41.379278217515974 -19.359813014673897),mg
santa rita do sapucai,minas gerais,-45.7039881925124,-22.2533298263696,827.378541,POINT (-45.703988192512355 -22.2533298263696),mg
santa rosa da serra,minas gerais,-45.9706644273527,-19.532621138026,1006.463461,POINT (-45.97066442735269 -19.532621138026),mg
santa vitoria,minas gerais,-50.1234651115175,-18.8439479825626,493.131088,POINT (-50.12346511151746 -18.843947982562547),mg
santo antonio do amparo,minas gerais,-44.9186749352284,-20.9462485658306,1008.333569,POINT (-44.91867493522841 -20.94624856583055),mg
santo antonio do aventureiro,minas gerais,-42.8116372461193,-21.755828175855,650.890677,POINT (-42.8116372461193 -21.755828175855),mg
santo antonio do grama,minas gerais,-42.6138987970154,-20.3125002779396,429.709495,POINT (-42.613898797015395 -20.3125002779396),mg
santo antonio do itambe,minas gerais,-43.3037794094908,-18.4689716455164,765.154218,POINT (-43.30377940949083 -18.468971645516344),mg
santo antonio do jacinto,minas gerais,-40.1753373252436,-16.537683409686,401.321549,POINT (-40.175337325243625 -16.537683409686),mg
santo antonio do monte,minas gerais,-45.2939359191445,-20.0872192488794,943.056264,POINT (-45.29393591914449 -20.0872192488794),mg
santo antonio do retiro,minas gerais,-42.6243765156755,-15.3426335372695,839.741927,POINT (-42.62437651567548 -15.34263353726945),mg
santo antonio do rio abaixo,minas gerais,-43.2530571823808,-19.2256798037912,509.077408,POINT (-43.25305718238078 -19.225679803791195),mg
santo hipolito,minas gerais,-44.2216982205234,-18.2878101900473,530.678146,POINT (-44.221698220523386 -18.2878101900473),mg
santos dumont,minas gerais,-43.5537521652921,-21.4575319947014,863.283807,POINT (-43.553752165292096 -21.457531994701398),mg
sao bento abade,minas gerais,-45.0753606266928,-21.5790480164946,969.675825,POINT (-45.07536062669283 -21.57904801649455),mg
sao bras do suacui,minas gerais,-43.9526746478891,-20.6265040684823,955.342852,POINT (-43.95267464788904 -20.626504068482298),mg
sao domingos das dores,minas gerais,-42.0095079969034,-19.5294460672771,745.872565,POINT (-42.009507996903395 -19.5294460672771),mg
sao domingos do prata,minas gerais,-42.960363400399,-19.8710279004362,580.54968,POINT (-42.960363400399004 -19.87102790043619),mg
sao felix de minas,minas gerais,-41.490352828828,-18.5861055944553,535.028069,POINT (-41.49035282882797 -18.586105594455248),mg
sao francisco,minas gerais,-44.8613127423766,-15.9525638055612,473.741325,POINT (-44.86131274237657 -15.952563805561148),mg
sao francisco de paula,minas gerais,-44.9826306199264,-20.7135317999445,926.757021,POINT (-44.982630619926354 -20.7135317999445),mg
